Date,Affiliate,Clicks,GrossSales,Voids,NetSales,NumberofSales,ManualCredits,Commissions,Conversion,EPC,AverageOrder,AffiliateID,Organization,Website,NumbSales,NumbLeads,NumbTwoTier,NumbBonuses,NumbPayPerCall,NumbLeapFrog,SaleCommissions,LeadCommissions,TwoTierCommissions,BonusCommissions,PayPerCallCommissions,LeapFrogCommissions,TransactionFees
9-6-2020,2053730-WW Affiliate-www.yourbestmattress247.com,5,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2053730,WW Affiliate,www.yourbestmattress247.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,1238556-YIELDKIT GmbH-yieldkit.com,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,514792-CBS Interactive Inc.-www.cnet.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,514792,CBS Interactive Inc.,www.cnet.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,745788-digidip GmbH-digidip.net,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,745788,digidip GmbH,digidip.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,1242889-RIZKNOWS LLC-www.rizknows.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1242889,RIZKNOWS LLC,www.rizknows.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,1936146-J &amp; J Reviews LLC-aslreviews.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1936146,J &amp; J Reviews LLC,aslreviews.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,154911-CouponCabin LLC-www.couponcabin.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,154911,"CouponCabin, LLC",www.couponcabin.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,213636-SurfMyAds.com-www.promocodes.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,213636,SurfMyAds.com,www.promocodes.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,742098-adgoal GmbH-www.adgoal.net,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,742098,adgoal GmbH,www.adgoal.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,1140999-Chichihaha Limited-www.couponbirds.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1140999,Chichihaha Limited,www.couponbirds.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,1663605-GSG North America LLC-coupons.businessinsider.com/,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1663605,GSG North America LLC,coupons.businessinsider.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,1869309-Mattress Media LLC.-mattressnerd.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1869309,"Mattress Media, LLC.",mattressnerd.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,2007343-hadia mehmood-www.commonpointreview.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2007343,hadia mehmood,www.commonpointreview.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,2159987-HiSensitives-hisensitives.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2159987,HiSensitives,hisensitives.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,2364026-OutWork24-fallingasleep.net,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2364026,OutWork24,fallingasleep.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,1225169-Vox Media LLC-www.voxmedia.com/a/vm,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1225169,"Vox Media, LLC",www.voxmedia.com/a/vm,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,1372745-SavvyShop-savvyshopworld.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1372745,SavvyShop,savvyshopworld.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,1578665-Mattress Advisor LLC-sleepopolis.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1578665,Mattress Advisor LLC,sleepopolis.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,2075116-Arif Bilal-www.fivestarcoupon.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2075116,Arif Bilal,www.fivestarcoupon.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,2134380-naeem mohammad-www.simplecodez.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2134380,naeem mohammad,www.simplecodez.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,2182271-Promo Codes Guide LLC-www.promocodes.guide,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2182271,Promo Codes Guide LLC ,www.promocodes.guide,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-6-2020,2316883-HigherDOSE LLC-higherdose.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2316883,HigherDOSE LLC,higherdose.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
