Date,Affiliate,Clicks,GrossSales,Voids,NetSales,NumberofSales,ManualCredits,Commissions,Conversion,EPC,AverageOrder,AffiliateID,Organization,Website,NumbSales,NumbLeads,NumbTwoTier,NumbBonuses,NumbPayPerCall,NumbLeapFrog,SaleCommissions,LeadCommissions,TwoTierCommissions,BonusCommissions,PayPerCallCommissions,LeapFrogCommissions,TransactionFees
9-1-2020,1578665-Mattress Advisor LLC-sleepopolis.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1578665,Mattress Advisor LLC,sleepopolis.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,2159987-HiSensitives-hisensitives.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2159987,HiSensitives,hisensitives.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,2182271-Promo Codes Guide LLC-www.promocodes.guide,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2182271,Promo Codes Guide LLC ,www.promocodes.guide,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,213636-SurfMyAds.com-www.promocodes.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,213636,SurfMyAds.com,www.promocodes.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,1140999-Chichihaha Limited-www.couponbirds.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1140999,Chichihaha Limited,www.couponbirds.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,1225169-Vox Media LLC-www.voxmedia.com/a/vm,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1225169,"Vox Media, LLC",www.voxmedia.com/a/vm,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,1372745-SavvyShop-savvyshopworld.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1372745,SavvyShop,savvyshopworld.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,2029250-CNN Interactive Group-www.cnn.com/cnn-underscored/,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2029250,CNN Interactive Group,www.cnn.com/cnn-underscored/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,2243506-Pannon Digital Ltd-www.weightedblanketguides.com/,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2243506,Pannon Digital Ltd,www.weightedblanketguides.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,154911-CouponCabin LLC-www.couponcabin.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,154911,"CouponCabin, LLC",www.couponcabin.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,534553-Tong Shu Keung-www.getcouponcodes.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,534553,Tong Shu Keung,www.getcouponcodes.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,708786-ANDHI ERMAWAN-couponseeker.com salehunter.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,708786,ANDHI ERMAWAN,"couponseeker.com, salehunter.com",0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,930703-Antifragile Fit-antifragile.fit,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,930703,Antifragile Fit,antifragile.fit,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,992267-Ariel Dahan-story-click.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,992267,Ariel Dahan,story-click.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,1375544-REE SOLUTIONS INC-www.reecoupons.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1375544,REE SOLUTIONS INC,www.reecoupons.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,1418817-MK INFOTECH LIMITED-www.anycodes.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1418817,MK INFOTECH LIMITED,www.anycodes.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,1663605-GSG North America LLC-coupons.businessinsider.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1663605,GSG North America LLC,coupons.businessinsider.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,1738672-Bin Yin-www.couponpa.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1738672,Bin Yin,www.couponpa.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,2017970-No Plans Inc.-girlsnightinclub.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2017970,No Plans Inc.,girlsnightinclub.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-1-2020,2075116-Arif Bilal-www.fivestarcoupon.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2075116,Arif Bilal,www.fivestarcoupon.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
